Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"Giovanna Castello De Andrade, Sandra Augusta Santos","Sobre a parametrização via funções de base radial em métodos baseados em conjuntos de nível para otimização topológica",2022,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2022.009.01.0307","",78,"2025-09-05 18:00:43","proceedings-article","10.5540/03.2022.009.01.0307","2359-0793","",,,,,0,0.00,0,2,3,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3776/3826",""
0,"Roseane Albani, Hélio S. Migon, Antônio J. Silva Neto, Vinicius Albani","A Bayesian Inference Model for the Estimation of Time-Dependent Pollutant Emissions",2022,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2022.009.01.0228","",79,"2025-09-05 18:00:43","proceedings-article","10.5540/03.2022.009.01.0228","2359-0793","",,,,,0,0.00,0,4,3,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3856/3906",""
0,"Marroni De Sá Rêgo Rêgo, Janaína I. Da Costa Rêgo, Luiz N. H. G. de Oliveira, Raimundo Augusto","Resolução de problemas de otimização com restrições de igualdade e desigualdade utilizando a Inicialização Global Topográfica",2022,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2022.009.01.0297","",80,"2025-09-05 18:00:43","proceedings-article","10.5540/03.2022.009.01.0297","2359-0793","",,,,,0,0.00,0,4,3,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3945/3995",""
0,"Isabella Lopes Corrêa, Gilcilene Sanchez De Paulo, Caroline Viezel","Solução Analítica para o Escoamento Poiseuille Planar com Escorregamento",2022,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2022.009.01.0309","",81,"2025-09-05 18:00:43","proceedings-article","10.5540/03.2022.009.01.0309","2359-0793","",,,,,0,0.00,0,3,3,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3774/3824",""
0,"Gabriel Nóbrega Bufolo, Yuri Dumaresq Sobral","A mollied version of the Kuwabara-Kono model for 2nd order convergence in DEM",2022,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2022.009.01.0001","",82,"2025-09-05 18:00:43","proceedings-article","10.5540/03.2022.009.01.0001","2359-0793","",,,,,0,0.00,0,2,3,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/4027/4079",""
0,"Pâmela S. Schiaber, Paulo R. Scalassara, Cristiano M. Agulhari, Wagner Endo, Leandro R. Altimari","Muscle Fatigue Analysis in Dynamic Contractions Using Semi-Automatic Segmentation of Muscle Inactivity Areas",2022,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2022.009.01.0278","",83,"2025-09-05 18:00:43","proceedings-article","10.5540/03.2022.009.01.0278","2359-0793","",,,,,0,0.00,0,5,3,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3775/3825",""
0,"André Luis Andrjew Ferreira, Débora Marília Hauenstein, Guilherme Porto, Luis Fernando Affonso Fernandes da Cunha","Ensino da Geometria Analítica com Sweet Home 3D",2022,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2022.009.01.0251","",84,"2025-09-05 18:00:43","proceedings-article","10.5540/03.2022.009.01.0251","2359-0793","",,,,,0,0.00,0,4,3,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3890/3940",""
0,"E. M. M. Coelho, H. Coelho, M. P. Ferreira, L. Faria, S. Klein","A complexidade do número cromático orientado para subgrafos de grades",2022,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2022.009.01.0229","",85,"2025-09-05 18:00:43","proceedings-article","10.5540/03.2022.009.01.0229","2359-0793","",,,,,0,0.00,0,5,3,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3869/3919",""
0,"Dênis E. C. Vargas, Afonso C. C. Lemonge, Elizabeth F. Wanner","Análise do algoritmo IWOA acoplado a uma técnica de penalização adaptativa em problemas de otimização com restrições aplicados a projetos de engenharia",2022,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2022.009.01.0237","",86,"2025-09-05 18:00:43","proceedings-article","10.5540/03.2022.009.01.0237","2359-0793","",,,,,0,0.00,0,3,3,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3883/3933",""
0,"Juliana Aozane Da Rosa, Rubia Diana Mantai, Cibele Luisa Peter, Natiane Carolina Ferrari Basso, Cristhian Milbradt Babeski, Lara Laís Schünemann, Ivan Ricardo Carvalho, José Antonio Gonzalez Da Silva","Lógica Fuzzy na Previsão da Produtividade de Grãos de Aveia pelo Nitrogênio e Condições Meteorológicas",2022,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2022.009.01.0270","",87,"2025-09-05 18:00:43","proceedings-article","10.5540/03.2022.009.01.0270","2359-0793","",,,,,0,0.00,0,8,3,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3879/3929",""
