Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
7,"D Minatel, V Ferreira, AA Lopes","A multilevel approach for building location-based social network by using stay points",2019,"2019 8th Brazilian …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8924023/","https://scholar.google.com/scholar?cites=3683262146457381811&as_sdt=2005&sciodt=2007&hl=en",42,"2025-09-06 15:53:20","","","","",,,,,7,1.17,2,3,6,"The main challenge of building Location-Based Social Network (LBSN) using stay points is the definition of local-vertices. Stay points are extracted from a GPS log and indicate that a …","","https://scholar.google.com/scholar?q=related:sys8TmiTHTMJ:scholar.google.com/&scioq=%222643+6264%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
7,"C Batista, R Cunha, P Batista…","Utterance copy in formant-based speech synthesizers using LSTM neural networks",2019,"2019 8th Brazilian …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8923930/","https://scholar.google.com/scholar?cites=15491622184544006432&as_sdt=2005&sciodt=2007&hl=en",43,"2025-09-06 15:53:20","","","","",,,,,7,1.17,2,4,6,"Utterance copy, also known as speech imitation, is the task of estimating the parameters of an input, target speech signal in order to artificially reconstruct another signal with the same …","","https://scholar.google.com/scholar?q=related:IHFOeExM_dYJ:scholar.google.com/&scioq=%222643+6264%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
7,"RM Ramos, CG Ralha, TM Kurc…","Increasing accuracy of medical CNN applying optimization algorithms: an image classification case",2019,"2019 8th Brazilian …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8923884/","https://scholar.google.com/scholar?cites=1389818929427595025&as_sdt=2005&sciodt=2007&hl=en",44,"2025-09-06 15:53:20","","","","",,,,,7,1.17,2,4,6,"Convolutional Neural Networks (CNN) for medical image classification involves particular features: big images, expensive training, complex architecture with several layers and …","https://www.academia.edu/download/80034794/rafaelmr_bracis2019_final_cameraready.pdf","https://scholar.google.com/scholar?q=related:ET-l5vOgSRMJ:scholar.google.com/&scioq=%222643+6264%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
7,"RC Dalapicola, RTV Queiroga…","Impact of facial expressions on the accuracy of a CNN performing periocular recognition",2019,"2019 8th Brazilian …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8923983/","https://scholar.google.com/scholar?cites=991360987231341473&as_sdt=2005&sciodt=2007&hl=en",46,"2025-09-06 15:53:20","","","","",,,,,7,1.17,2,3,6,"The biometric periocular trait refers to the face region in the vicinity of the eye, including the eyelids, eyelashes and eyebrows. The periocular region has emerged as a promising trait for …","https://www.researchgate.net/profile/Adilson-Gonzaga/publication/337790362_Impact_of_Facial_Expressions_on_the_Accuracy_of_a_CNN_Performing_Periocular_Recognition/links/5fbd141d92851c933f541a7f/Impact-of-Facial-Expressions-on-the-Accuracy-of-a-CNN-Performing-Periocular-Recognition.pdf","https://scholar.google.com/scholar?q=related:ocsawJAFwg0J:scholar.google.com/&scioq=%222643+6264%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
7,"AC Silva, CCH Borges","An improved heuristic based genetic algorithm for bin packing problem",2019,"2019 8th Brazilian Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8923909/","https://scholar.google.com/scholar?cites=6421997623291300042&as_sdt=2005&sciodt=2007&hl=en",50,"2025-09-06 15:53:20","","","","",,,,,7,1.17,4,2,6,"The NP-complete bin packing problem is a widely studied grouping problem that serves to model several useful and practical problems, eg, batch-processing machine scheduling, …","","https://scholar.google.com/scholar?q=related:ykiuLNCEH1kJ:scholar.google.com/&scioq=%222643+6264%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
6,"R Silva, K Padovani, F Góes…","A random forest classifier for prokaryotes gene prediction",2019,"2019 8th Brazilian …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8923750/","https://scholar.google.com/scholar?cites=4152794538979303052&as_sdt=2005&sciodt=2007&hl=en",45,"2025-09-06 15:53:20","","","","",,,,,6,1.00,2,4,6,"Metagenomics is related to the study of microbial genomes, known as metagenomes, describing them through their microorganisms compositions, relationships and activities, thus …","https://www.researchgate.net/profile/Ronnie-Alves/publication/337790054_A_Random_Forest_Classifier_for_Prokaryotes_Gene_Prediction/links/6137b9215c10801fe1821c55/A-Random-Forest-Classifier-for-Prokaryotes-Gene-Prediction.pdf","https://scholar.google.com/scholar?q=related:jB4LeaGwoTkJ:scholar.google.com/&scioq=%222643+6264%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
6,"FG Calhau, JSB Martins","A electric network reconfiguration strategy with case-based reasoning for the smart grid",2019,"2019 8th Brazilian Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8923987/","https://scholar.google.com/scholar?cites=2648101054044421305&as_sdt=2005&sciodt=2007&hl=en",49,"2025-09-06 15:53:20","","","","",,,,,6,1.00,3,2,6,"The complexity, heterogeneity and scale of electrical networks have grown far beyond the limits of exclusively human-based management at the Smart Grid (SG). Likewise, researchers …","https://arxiv.org/pdf/1907.05885","https://scholar.google.com/scholar?q=related:ubyn3-DxvyQJ:scholar.google.com/&scioq=%222643+6264%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
6,"D Souza, T Vasconcelos, C Mattos…","Evaluation of data based normal behavior models for fault detection in wind turbines",2019,"2019 8th Brazilian …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8923829/","https://scholar.google.com/scholar?cites=17025581374676176097&as_sdt=2005&sciodt=2007&hl=en",51,"2025-09-06 15:53:20","","","","",,,,,6,1.00,2,4,6,"Wind power has been increasingly adopted as a feasible renewable power source. However, the cost maintenance of wind turbines (WT) represents a significant part of the costs in this …","","https://scholar.google.com/scholar?q=related:4YwUDA4ER-wJ:scholar.google.com/&scioq=%222643+6264%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
6,"LR Emmendorfer","An empirical evaluation of two novel linkage criteria for hierarchical agglomerative clustering",2019,"2019 8th Brazilian Conference on Intelligent …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8923758/","https://scholar.google.com/scholar?cites=14708292225455834139&as_sdt=2005&sciodt=2007&hl=en",52,"2025-09-06 15:53:20","","","","",,,,,6,1.00,6,1,6,"Hierarchical agglomerative clustering (HAC) is among the most widely adopted algorithms in unsupervised learning. The choice of linkage criteria highly influences the results of HAC. …","","https://scholar.google.com/scholar?q=related:G0Tv5tlZHswJ:scholar.google.com/&scioq=%222643+6264%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
6,"TS Marques, SF Cezario, EFG Goldbarg…","Quota traveling salesman with passengers and collection time",2019,"2019 8th Brazilian …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8923701/","https://scholar.google.com/scholar?cites=14535621618867614853&as_sdt=2005&sciodt=2007&hl=en",53,"2025-09-06 15:53:20","","","","",,,,,6,1.00,2,4,6,"This study addresses a new variant of the Quota Traveling Salesman Problem in which the salesman is thought to be a driver of a vehicle and can share travel costs with passengers in …","","https://scholar.google.com/scholar?q=related:hbQXbtnmuMkJ:scholar.google.com/&scioq=%222643+6264%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
