Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"R Reis, A Brayner, M Ângelo…","Multidimensional Analysis of the Influence of Socioeconomic and Political Indicators on the Spread of COVID-19: A Case Study of Brazilian Cities (2020-2024)",2024,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbbd/article/view/30708","",124,"2025-09-06 16:03:25","","","","",,,,,0,0.00,0,4,1,"This paper explores the influence of socioeconomic indicators and political decisions on the spread of COVID-19 across Brazilian cities from 2020 to 2024. Leveraging data on COVID-…","https://sol.sbc.org.br/index.php/sbbd/article/download/30708/30511/","https://scholar.google.com/scholar?q=related:Q9glLHmnPgIJ:scholar.google.com/&scioq=%222763+8979%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
0,"G Rabbi, MMR Araújo, G Kakizaki, J Viterbo…","Identificação e Caracterização de Reclamações Duplicadas por Consumidores em Múltiplas Plataformas",2024,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbbd/article/view/30702","",126,"2025-09-06 16:03:25","","","","",,,,,0,0.00,0,5,1,"O crescente volume de dados em repositórios de reclamações de consumidores impõe desafios significativos para a gestão eficaz dessas informações. Dentre estes desafios destaca-…","https://sol.sbc.org.br/index.php/sbbd/article/download/30702/30505/","https://scholar.google.com/scholar?q=related:uRcvWN5B4O8J:scholar.google.com/&scioq=%222763+8979%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
0,"WCD Melo, LA Cruz, F Lettich, TLC da Silva…","From Text to Locations: Repurposing Language Models for Spatial Trajectory Similarity Assessment",2024,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbbd/article/view/30699","",127,"2025-09-06 16:03:25","","","","",,,,,0,0.00,0,5,1,"The proliferation of electronic devices with geopositioning capabilities has significantly increased trajectory data generation, thus opening up novel opportunities in mobility analysis. …","https://sol.sbc.org.br/index.php/sbbd/article/download/30699/30502","https://scholar.google.com/scholar?q=related:gF6O0byr6tcJ:scholar.google.com/&scioq=%222763+8979%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
0,"VS Santos, CF Dorneles","Unveiling the Segmentation Power of LLMs: Zero-Shot Invoice Item Description Analysis",2024,"Simpósio Brasileiro de Banco de Dados …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbbd/article/view/30720","",130,"2025-09-06 16:03:25","","","","",,,,,0,0.00,0,2,1,"Segmenting invoice item description into attributes that describe its features may be a newsworthy alternative for subsequent entity resolution. This paper presents a set of experiments …","https://sol.sbc.org.br/index.php/sbbd/article/download/30720/30523/","https://scholar.google.com/scholar?q=related:QKaDHzSw6pYJ:scholar.google.com/&scioq=%222763+8979%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
0,"YT Gonçalves, JVB Alves, BAD Sá…","Speech Recognition Models in Assisting Medical History",2024,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbbd/article/view/30715","",136,"2025-09-06 16:03:25","","","","",,,,,0,0.00,0,4,1,"This paper addresses challenges highlighted by health professionals, where up to 50\% of a medical consultation's time is spent on history creation. To streamline this process, we …","https://sol.sbc.org.br/index.php/sbbd/article/download/30715/30518","https://scholar.google.com/scholar?q=related:Jfe7lCNwNaUJ:scholar.google.com/&scioq=%222763+8979%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
0,"AN dos Santos, EHM Pena","Analyzing Query Execution for Integrity Constraint Violation Detection",2024,"Simpósio Brasileiro de Banco de Dados …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbbd/article/view/30730","",137,"2025-09-06 16:03:25","","","","",,,,,0,0.00,0,2,1,"Data consistency ensures the validity and integrity of data representing real-world entities. Denial constraints (DCs) generalize various integrity constraints, providing a powerful way to …","https://sol.sbc.org.br/index.php/sbbd/article/download/30730/30533/","https://scholar.google.com/scholar?q=related:TB1Q9WHGbGQJ:scholar.google.com/&scioq=%222763+8979%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
0,"N Banhara, GA Schreiner, S da Silva Feitosa…","Enumeration, Tagged Unions, Tuples, and Collections: A Novel Approach to Extracting JSON Schema",2024,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbbd/article/view/30696","",138,"2025-09-06 16:03:25","","","","",,,,,0,0.00,0,4,1,"Recently, JSON became a trendy data format for representing datasets. Its success is due to embodying structure and data in the same representation. Moreover, it has a loose structure…","https://sol.sbc.org.br/index.php/sbbd/article/download/30696/30499/","https://scholar.google.com/scholar?q=related:keX11qOzVtYJ:scholar.google.com/&scioq=%222763+8979%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
0,"LR Aragão, MS Maria de Lourdes…","The Inefficiency of Achieving Fairness with Protected Attribute Suppression",2024,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbbd/article/view/30751","",139,"2025-09-06 16:03:25","","","","",,,,,0,0.00,0,3,1,"In recent years, there has been an increase in the use of artificial intelligence for various tasks, including classifying individuals for purposes such as granting bank loans. Although this …","https://sol.sbc.org.br/index.php/sbbd/article/download/30751/30554/","https://scholar.google.com/scholar?q=related:ioAl7zJ-OFAJ:scholar.google.com/&scioq=%222763+8979%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
0,"ES dos Santos, MM dos Santos, M Castro…","Performance Variability of Machine Learning Models using Limited Data for Collusion Detection: A Case Study of the Brazilian Car Wash Operation",2024,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbbd/article/view/30711","",140,"2025-09-06 16:03:25","","","","",,,,,0,0.00,0,4,1,"Fraudulent companies form illegal agreements, like collusion and cartels, to circumvent the impartiality and competitiveness of the public procurement auctions. These types of fraud can …","https://sol.sbc.org.br/index.php/sbbd/article/download/30711/30514/","https://scholar.google.com/scholar?q=related:-fjG5GNduggJ:scholar.google.com/&scioq=%222763+8979%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
0,"L Helfstein, KR Braghetto","An Empirical Analysis of Data Drift Detection Techniques in Machine Learning Systems",2024,"Simpósio Brasileiro de Banco de Dados …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbbd/article/view/30681","",142,"2025-09-06 16:03:25","","","","",,,,,0,0.00,0,2,1,"Software systems with machine learning (ML) components are being used in a wide range of domains. Developers of such systems face challenges that are different from those of …","https://sol.sbc.org.br/index.php/sbbd/article/download/30681/30484","https://scholar.google.com/scholar?q=related:QVKauqPh0EEJ:scholar.google.com/&scioq=%222763+8979%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
0,"GP Oliveira, JC Gertrudes, RB Oliveira","Spending pattern visualization using unsupervised machine learning",2023,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbbd/article/view/25525","",148,"2025-09-06 16:03:25","","","","",,,,,0,0.00,0,3,2,"As the amount of financial data generated grows yearly, there is a growing need to leverage this data to develop customized financial products to meet individual users' unique needs …","https://sol.sbc.org.br/index.php/sbbd/article/download/25525/25345/","https://scholar.google.com/scholar?q=related:QL5hMuvHDbUJ:scholar.google.com/&scioq=%222763+8979%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
0,"VL Machado, TT Portela, L Vanini…","Measuring Similarity between Groups of Trajectory Data with Multiple Aspects",2024,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbbd/article/view/30748","",150,"2025-09-06 16:03:25","","","","",,,,,0,0.00,0,4,1,"This paper proposes an approach to measure similarity between groups of trajectory data using representative trajectories. By summarizing each group into a representative trajectory …","https://sol.sbc.org.br/index.php/sbbd/article/download/30748/30551","https://scholar.google.com/scholar?q=related:dn9yRLVAAWkJ:scholar.google.com/&scioq=%222763+8979%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
0,"FA Schmitz, L Ferrão, MM dos Santos…","Detecting Fraud in Public Procurement: A GMM-Based Approach to Analyzing Tender Data",2024,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbbd/article/view/30694","",151,"2025-09-06 16:03:25","","","","",,,,,0,0.00,0,4,1,"Corruption and bid rigging in public procurement distort competition and increase the costs of products and services for public institutions, causing problems in different societal domains…","https://sol.sbc.org.br/index.php/sbbd/article/download/30694/30497","https://scholar.google.com/scholar?q=related:OaZMt_aAV7sJ:scholar.google.com/&scioq=%222763+8979%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
