Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"Glaucus Rivera Santos Lima, Paulo Sérvulo dos Santos","PSO Aplicada à Alocação de TCSC em Linhas de Transmissão Congestionadas",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-174783","",248,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-174783","2965-1476","",,,,,0,0.00,0,2,2,"","",""
0,"Hévilla Souza Oliveira, Heline Souza Oliveira, Arsênio Martins Gomes Neto, Jônatas Araújo de Almeida","MODELO MULTICRITÉRIO PARA PRIORIZAÇÃO DE FONTES DE PROTEÍNAS DE DIETA PARA AUXILIAR NA HIPERTROFIA",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-174868","",249,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-174868","2965-1476","",,,,,0,0.00,0,4,2,"","",""
0,"Pedro Lucas Damasceno, Marco Antonio Moreira Carvalho","Busca Local Iterada Aplicada ao Sequenciamento de Tarefas em Máquinas Flexíveis Paralelas Não Idênticas",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-175050","",250,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-175050","2965-1476","",,,,,0,0.00,0,2,2,"","",""
0,"Cristiane Perla Castro Sant'Anna, Josenildo Ferreira, Aldsmythys Costa Cruz, Lucio Silva","PROPOSIÇÃO DE MODELO MATEMÁTICO BI-OBJETIVO PARA SELEÇÃO DE PORTFÓLIO DE USINAS TERMOELÉTRICAS",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-175021","",251,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-175021","2965-1476","",,,,,0,0.00,0,4,2,"","",""
0,"Cristiano Rodrigues Ferreira Costa, Jônatas Araújo de Almeida","Modelo Multicritério Baseado no Método FITradeoff para Priorização Projetos de Manutenção em Rodovias Federais",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-174930","",252,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-174930","2965-1476","",,,,,0,0.00,0,2,2,"","",""
0,"Luis Fernando Rodríguez Jiménez, Caio dos Santos, Washington Alves de Oliveira, Christiano Lyra Filho","Modeling and Solving the Electric Vehicle Routing Problem with V2G Operation Planning",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-175160","",253,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-175160","2965-1476","",,,,,0,0.00,0,4,2,"","",""
0,"Rafael de Souza Pereira, Luiz Leduino Salles-Neto, Vitor Curtis","Optimization of the vaccination process against COVID 19 in people with limited mobility in the city of São José dos Campos",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-175107","",254,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-175107","2965-1476","",,,,,0,0.00,0,3,2,"","",""
0,"Gustavo Melo, Fernando Cyrino, Paula Maçaira, Erick Meira","Simulação de cenários de geração renovável explorando as características complementares entre diferentes recursos",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-174834","",255,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-174834","2965-1476","",,,,,0,0.00,0,4,2,"","",""
0,"Matheus Lopes Bittencourt, Clarissa Maria Rodrigues Oliveira, Raphael Kramer, Isis Didier Lins","SIMHEURÍSTICA PARA PROGRAMAÇÃO DE MÁQUINA ÚNICA COM TEMPOS DE SETUP DEPENDENTES DA SEQUÊNCIA E ESTOCÁSTICOS",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-174927","",256,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-174927","2965-1476","",,,,,0,0.00,0,4,2,"","",""
0,"Bruna Dutra Puppo, Elton Sbruzzi, Michel Leles, Luis Alberto Duncan Rangel","Hybrid model for portfolio selection using TODIM method and Modern Portfolio Theory",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-174890","",257,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-174890","2965-1476","",,,,,0,0.00,0,4,2,"","",""
0,"Willian Antunes, Maria José Pereira Dantas","DETECÇÃO DE ANOMALIAS EM PAVIMENTOS ASFÁLTICOS UTILIZANDO REDES NEURAIS PARA SEGMENTAÇÃO DE IMAGENS.",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-175177","",258,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-175177","2965-1476","",,,,,0,0.00,0,2,2,"","",""
0,"Marcos Vinicius Passarini de Almeida, Luis Alberto Duncan Rangel","A UTILIZAÇÃO DO MÉTODO PROMÉTHÉE II PARA SELEÇÃO DE PESSOAL EM UMA ORGANIZAÇÃO MILITAR BRASILEIRA",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-174776","",259,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-174776","2965-1476","",,,,,0,0.00,0,2,2,"","",""
0,"Felipe Martins Muller, Angelita Pezzi Pasqualon Bridi, Guilherme Weis","Algoritmo Genético Multiobjetivo para o Problema de Sequenciamento em Máquinas Paralelas Não-Relacionadas",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-175103","",260,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-175103","2965-1476","",,,,,0,0.00,0,3,2,"","",""
0,"Yadira Diaz Galeano, Ricardo Simoni de Freitas, Luiz Leduino Salles-Neto","APLICAÇÃO DE MÉTODOS DE OTIMIZAÇÃO SOB INCERTEZA PARA DEFINIÇÃO DE MERCADO ALVO DE UMA EMPRESA DE PRESTAÇÃO DE SERVIÇOS",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-175185","",261,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-175185","2965-1476","",,,,,0,0.00,0,3,2,"","",""
0,"Allyson Aires, Darlla Layse Torres de Lima, Mariana Almeida","SELEÇÃO DE EQUIPE DE ATENÇÃO DOMICILIAR A PACIENTES COM ESCLEROSE LATERAL AMIOTRÓFICA: UMA ANÁLISE DO MÉTODO FITRADEOFF",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-175201","",262,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-175201","2965-1476","",,,,,0,0.00,0,3,2,"","",""
0,"Rudivan Paixão Barbosa, Lucas Tayrone Moreira Ribeiro","Um novo modelo para o problema de dimensionamento e sequenciamento de lotes com aceitação de pedidos",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-174767","",263,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-174767","2965-1476","",,,,,0,0.00,0,2,2,"","",""
0,"Luis Felipe Oliveira, Yuri Abitbol Frota, Daniel de Oliveira","Keep Calm, it is an Emergency! Definição de Rotas para Atendimentos de Emergência Ocasionados por Eventos Climáticos",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-175059","",264,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-175059","2965-1476","",,,,,0,0.00,0,3,2,"","",""
0,"Natália Vilas Boas Pappi Maciel, Arthur Leandro Guerra Pires, Anderson Paulo de Paiva","Otimização do Processo de Torneamento do Aço Endurecido ABNT H13 Pelo Método DFP",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-175213","",265,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-175213","2965-1476","",,,,,0,0.00,0,3,2,"","",""
0,"Alisson Michel Sganzerla, Renan Spencer Trindade, Olinto Bassi de Araújo","Arc Flow Model for Scheduling Jobs on Identical Parallel Machines to Minimize the Makespan",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-175118","",266,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-175118","2965-1476","",,,,,0,0.00,0,3,2,"","",""
0,"Vagner Antonio de Moraes da Cruz, Cleberton Reiz, Jônatas Boás Leite","Coordenação Ótima de Relés de Sobrecorrente em Redes de Distribuição de Energia Elétrica usando o Método do Gradiente Reduzido Generalizado",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-175161","",267,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-175161","2965-1476","",,,,,0,0.00,0,3,2,"","",""
0,"Otávio Martins Vasconcelos, Edgar Ancioto, Luiza Real, Michael David, Sílvia Maria Santana Mapa","ALGORITMO HÍBRIDO PARA RESOLUÇÃO DO PROBLEMA DE ROTEAMENTO DE VEÍCULOS CAPACITADO",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-174878","",268,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-174878","2965-1476","",,,,,0,0.00,0,5,2,"","",""
0,"Marcus Vinicius Gomes Pereira, Luiz Leduino Salles-Neto, Marcos Santos","Ordenação de Indicadores Chave em uma Operação Logística Humanitária com o Método AHP-Gaussiano e Critérios SMART",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-174765","",269,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-174765","2965-1476","",,,,,0,0.00,0,3,2,"","",""
0,"Cláudio André da Silva Alves, Masayoshi Aritsugi, Eduardo Bezerra, Israel Mendonça, Pedro Henrique González","A-HBRKGA: Algoritmo genético híbrido adaptativo para otimização de hiperparâmetros",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-174832","",270,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-174832","2965-1476","",,,,,0,0.00,0,5,2,"","",""
0,"Diego Nascimento Maia, Ana Lucia Gouveia de Sabóia, Miryam Gerk Curty","OTIMIZAÇÃO DE PORTFÓLIO DE CONTRATOS DE ENERGIA SOB A ÓTICA DE UMA EMPRESA COMERCIALIZADORA DE ENERGIA UTILIZANDO SÉRIES DO PLDPRO",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-174824","",271,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-174824","2965-1476","",,,,,0,0.00,0,3,2,"","",""
0,"João Victor Soares do Amaral, Rafael de Carvalho Miranda, José Arnaldo Barra Montevechi, André Montevechi, Rodrigo Silva Lima","METAMODELAGEM ADAPTATIVA PARA OTIMIZAÇÃO VIA SIMULAÇÃO A EVENTOS DISCRETOS",2023,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2023-174975","",272,"2025-09-04 18:47:32","proceedings-article","10.59254/sbpo-2023-174975","2965-1476","",,,,,0,0.00,0,5,2,"","",""
