Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1,"DIEGO BRANDAO, Rafaelli Coutinho, Pedro Henrique González, Laura Silva de Assis, Fernando Pereira Gonçalves de Sá, Sanderson L. Gonzaga de Oliveira","Estudo sobre o uso do framework OpenMP na paralelização de um algoritmo para o problema de busca em largura.",2019,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2019-106960","",93,"2025-09-05 13:14:46","proceedings-article","10.59254/sbpo-2019-106960","2965-1476","",,,,,1,0.17,0,6,6,"","",""
1,"Robert Bressan, Danilo Artigas","Modelagem por grafos do recolhimento de dutos flexíveis submarinos para projetos de descomissionamento",2019,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2019-106656","",103,"2025-09-05 13:14:46","proceedings-article","10.59254/sbpo-2019-106656","2965-1476","",,,,,1,0.17,1,2,6,"","",""
1,"Luis Felipe Bueno, Thadeu Alves Senne, Juliana Rodrigues Silva de Oliveira","Investigando a eficiência de Algencan quando combinado com o Método de Newton em problemas de empacotamento de círculo",2019,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2019-106937","",248,"2025-09-05 13:14:46","proceedings-article","10.59254/sbpo-2019-106937","2965-1476","",,,,,1,0.17,0,3,6,"","",""
1,"Pedro Henrique González, Gabriel Souto de Jesus Augusto, Geraldo Regis Mauri, Glaydston Ribeiro, Luidi Gelabert Simonetti","GRASP Híbrido para Resolução do Problema de Localização de Facilidades Capacitadas em Dois Níveis",2019,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2019-106904","",278,"2025-09-05 13:14:46","proceedings-article","10.59254/sbpo-2019-106904","2965-1476","",,,,,1,0.17,0,5,6,"","",""
1,"Matheus Ferraroni Sanches, Welligton Viana Lobato Junior, Fábio Luiz Usberti, Leandro Aparecido Villas","Genetic Algorithm for the Maximum Coverage Location Problem Applied to Medical Emergency",2019,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2019-106784","",287,"2025-09-05 13:14:46","proceedings-article","10.59254/sbpo-2019-106784","2965-1476","",,,,,1,0.17,0,4,6,"","",""
1,"Marcone Jamilson Freitas Souza, Puca Huachi Vaz Penna, Manoel Stilpen, Patrick Moreira Rosa, Janne Cavalcante Monteiro, Maillene Rodrigues Lisboa","Localização de mamógrafos: formulações e estudo preliminar de caso de Rondônia",2019,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2019-106776","",337,"2025-09-05 13:14:46","proceedings-article","10.59254/sbpo-2019-106776","2965-1476","",,,,,1,0.17,0,6,6,"","",""
1,"Flávia Barbosa, Akebo Yamakami, Priscila Rampazzo","Recent Advances on The Berth Allocation Problem",2019,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2019-107539","",355,"2025-09-05 13:14:46","proceedings-article","10.59254/sbpo-2019-107539","2965-1476","",,,,,1,0.17,0,3,6,"","",""
1,"Nilson Felipe Matos Mendes, Manuel Iori","A mathematical model and a metaheuristic for a job and maintenance machine scheduling problem with sequence dependent deterioration",2019,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2019-106751","",373,"2025-09-05 13:14:46","proceedings-article","10.59254/sbpo-2019-106751","2965-1476","",,,,,1,0.17,1,2,6,"","",""
1,"Gustavo Epifanio, Laura Silva de Assis, Fábio Luiz Usberti, José Federico González","GENETIC ALGORITHM FOR SECTIONALIZER SWITCHESALLOCATION IN DISTRIBUTION SYSTEM WITH DISTRIBUTEDGENERATION",2019,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2019-106663","",374,"2025-09-05 13:14:46","proceedings-article","10.59254/sbpo-2019-106663","2965-1476","",,,,,1,0.17,0,4,6,"","",""
1,"Nicholas Richers, Mateus Amorim, Edilson Fernandes de Arruda, Helena Rey","Optimal inventory policies for surgical supplies through a decision making model using Markov Decision Process for a minimum service level",2019,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2019-106772","",393,"2025-09-05 13:14:46","proceedings-article","10.59254/sbpo-2019-106772","2965-1476","",,,,,1,0.17,0,4,6,"","",""
