Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"Vinícius Justen Pinto, Guilherme Bodin, Joaquim Dias Garcia, Thiago Masseran","Modelagem integrada de termelétrica e terminal de regaseificação para a nomeação de cargas de GNL sob incertezas operativas",2024,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2024-193501","",384,"2025-09-04 18:47:44","proceedings-article","10.59254/sbpo-2024-193501","2965-1476","",,,,,0,0.00,0,4,1,"","",""
0,"PEDRO HENRIQUE CARVALHO DA SILVA, Maria Beatriz Sousa de Oliveira, MARIA EDUARDA MAGALHÃES ROCHA, GUILHERME GUSTAVO DO NASCIMENTO NEVES, Amanda Gadelha Ferreira Rosa","Análise GIS-MCDM na definição de vulnerabilidade a queimadas e avaliação de centralidade para a localização de ponto de apoio",2024,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2024-193466","",385,"2025-09-04 18:47:44","proceedings-article","10.59254/sbpo-2024-193466","2965-1476","",,,,,0,0.00,0,5,1,"","",""
0,"Juan M. Home-Ortiz, Renzo Amilcar Vargas Peralta, Gustavo M. Cerqueira, Leonardo Henrique Faria Macedo Possagnolo","ANÁLISE DE RESTRIÇÕES DE RADIALIDADE PARA A RECONFIGURAÇÃO DE SISTEMAS DE DISTRIBUIÇÃO DE ENERGIA ELÉTRICA",2024,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2024-193528","",386,"2025-09-04 18:47:44","proceedings-article","10.59254/sbpo-2024-193528","2965-1476","",,,,,0,0.00,0,4,1,"","",""
0,"Anderson Gonçalves Portella, Marcos Santos","PRIORIZANDO ALTERNATIVAS DE ENERGIA RENOVÁVEL UTILIZANDO O MÉTODO HÍBRIDO PSI PrOPPAGA NO CENÁRIO DE TRANSIÇÃO ENERGÉTICA",2024,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2024-193908","",387,"2025-09-04 18:47:44","proceedings-article","10.59254/sbpo-2024-193908","2965-1476","",,,,,0,0.00,0,2,1,"","",""
0,"Nicolas Bomfim, Lucas Borges Leal da Silva, Marcelo Hazin Alencar, Adiel Teixeira de Almeida","Modelo de decisão multicritério para localização e alocação de abrigos urbanos contra enchentes",2024,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2024-193530","",388,"2025-09-04 18:47:44","proceedings-article","10.59254/sbpo-2024-193530","2965-1476","",,,,,0,0.00,0,4,1,"","",""
0,"Gabriel Pimenta de Freitas Cardoso, Giovanni Amorim, Lucas Schmitz, Leonardo Barbosa De Oliveira Mello","Utilização de técnicas de Pesquisa Operacional e Indústria 4.0 para o desenvolvimento de um sistema real de otimização de processos produtivos complexos",2024,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2024-193476","",389,"2025-09-04 18:47:44","proceedings-article","10.59254/sbpo-2024-193476","2965-1476","",,,,,0,0.00,0,4,1,"","",""
0,"Matheus Nogueira, Cristiano Fernandes","Non-Gaussian score-driven models with non-linear unobserved components combinations",2024,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2024-193771","",390,"2025-09-04 18:47:44","proceedings-article","10.59254/sbpo-2024-193771","2965-1476","",,,,,0,0.00,0,2,1,"","",""
0,"Maria Eduarda do Egito Xavier, Anny Carolyny Barbosa Santos da Silva, Arsênio Martins Gomes Neto, Carolayne de Paula Ferreira Mota, Jônatas Araújo de Almeida","PRIORIZAÇÃO DE IMÓVEL PARA ALUGUEL: UM MODELO MULTICRITÉRIO DE APOIO À DECISÃO ATRAVÉS DO MÉTODO FITRADEOFF",2024,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2024-193806","",391,"2025-09-04 18:47:44","proceedings-article","10.59254/sbpo-2024-193806","2965-1476","",,,,,0,0.00,0,5,1,"","",""
0,"Tainá Pôssas Abreu, Ricardo Saraiva de Camargo, Fátima Machado de Souza Lima, Luiza Bernardes Real, Débora Alves Ribeiro","A multiple allocation p-hub location problem in a Competitive Scenario: a second order conic formulation",2024,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2024-193832","",392,"2025-09-04 18:47:44","proceedings-article","10.59254/sbpo-2024-193832","2965-1476","",,,,,0,0.00,0,5,1,"","",""
0,"Francisco Daladier Marques Junior, Ali Emrouznejad, Jorge Luís de Castro e Silva, Paulo Roberto Freire Cunha","Virtual networks prediction by using the super multiplicative DEA model and fractals",2024,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2024-193389","",393,"2025-09-04 18:47:44","proceedings-article","10.59254/sbpo-2024-193389","2965-1476","",,,,,0,0.00,0,4,1,"","",""
0,"Antônio Geovane Cavalcante da Silva, RAFAEL CASTRO DE ANDRADE, Arnaud Knippel, Jean-Guy Caputo","MODELOS MATEMÁTICOS PARA BALANCEAMENTO DE CARGA EM REDES DE ENERGIA COM USO DE TEORIA ESPECTRAL DE GRAFOS",2024,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2024-193402","",394,"2025-09-04 18:47:44","proceedings-article","10.59254/sbpo-2024-193402","2965-1476","",,,,,0,0.00,0,4,1,"","",""
0,"Ana Clara Nascimento dos Santos, Pedro Hokama, Mário César San Felice","Método Exato para o Roteamento de Veículos com Empacotamento Bidimensional e Conflitos",2024,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2024-193481","",395,"2025-09-04 18:47:44","proceedings-article","10.59254/sbpo-2024-193481","2965-1476","",,,,,0,0.00,0,3,1,"","",""
0,"Daniel Augusto de Moura Pereira, José George Ferreira Medeiros, Bruno Pereira Diniz, Guilherme Nascimento Araújo, Millena Karla Miranda e Silva, João Cavalcanti Neto","APLICAÇÃO DO MÉTODO DE TOMADA DE DECISÃO MULTICRITÉRIO SAPEVO-M-NC PARA SELEÇÃO DE SEMENTE DE SOJA PARA UMA FAZENDA EXPERIMENTAL",2024,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2024-193743","",396,"2025-09-04 18:47:44","proceedings-article","10.59254/sbpo-2024-193743","2965-1476","",,,,,0,0.00,0,6,1,"","",""
0,"Danna Katherine Nieto Huertas, Rafael de Santiago, Bruno Barbosa Rodrigues","Calibrador para Modelos de Física de Rocha: abordagem metaheurística com alinhamento de estimativas",2024,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2024-193858","",397,"2025-09-04 18:47:44","proceedings-article","10.59254/sbpo-2024-193858","2965-1476","",,,,,0,0.00,0,3,1,"","",""
0,"Wagner Ferraz Castro, Carolayne de Paula Ferreira Mota, Hévilla Souza Oliveira, Jônatas Araújo de Almeida","MODELO MULTICRITÉRIO PARA PRIORIZAÇÃO DE INVESTIMENTOS NA REDE DE EDUCAÇÃO FEDERAL TÉCNICA DE SÃO PAULO",2024,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2024-193838","",398,"2025-09-04 18:47:44","proceedings-article","10.59254/sbpo-2024-193838","2965-1476","",,,,,0,0.00,0,4,1,"","",""
0,"David de Oliveira Costa, Cleyton Mario de Oliveira Rodrigues, Marcos Santos, Daniel Augusto de Moura Pereira, Carlos Francisco Simões Gomes","SAPEVO-BSC MULTICRITERIA METHOD: A METHODOLOGICAL PROPOSAL FOR DECISION SUPPORT IN A CORPORATE SCENARIO",2024,"Anais do Simpósio Brasileiro de Pesquisa Operacional","Galoa","https://doi.org/10.59254/sbpo-2024-193911","",399,"2025-09-04 18:47:44","proceedings-article","10.59254/sbpo-2024-193911","2965-1476","",,,,,0,0.00,0,5,1,"","",""
