comp_id,sigla,nome,siglas_alt,nomes_alt,sociedade,avaliacao,origem,ieee_id,sol_id,gs_id,dblp_id
CompID901151,SCOPES,Software and Compilers for Embedded Systems,SCOPES,Software and Compilers for Embedded Systems,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,scopes
CompID901152,SDM,SIAM International Conference on Data Mining,SDM,SIAM International Conference on Data Mining,,Top20,Qualis 2017-2020|SBC CE-2024,,,eM05sD1nEv4J.2024,sdm
CompID901153,SDPC,"International Conference on Sensing, Diagnostics, Prognostics, and Control",,,,,Qualis 2017-2020,,,,
CompID901154,SDS,International Conference on Software Defined Systems,,,,,Qualis 2017-2020,,,,
CompID901155,SE4Science,International Workshop on Software Engineering for Science,,,,,Qualis 2017-2020,,,,
CompID901156,SEA,International Symposium on Experimental Algorithms,SEA,International Symposium on Experimental Algorithms,,Top20,Qualis 2017-2020|SBC CE-2024,,,5mM2zjnIDtwJ.2024,wea
CompID901157,SEAA,Euromicro Conference on Software Engineering and Advanced Applications,SEAA,Euromicro Conference on Software Engineering and Advanced Applications,,Recommended,Qualis 2017-2020|SBC CE-2024,,,q4lhGCNkc40J.2024,euromicro
CompID901158,SeAC,Workshop on Self-Aware Computing,,,,,Qualis 2017-2020,,,,
CompID901159,SEAMS,International Symposium on Software Engineering for Adaptive and Self-Managing Systems,SEAMS,International Symposium on Software Engineering for Adaptive and Self-Managing Systems|Symposium on Software Engineering for Adaptive and Self-Managing Systems,,Recommended,Qualis 2017-2020|SBC CE-2024,,,#NAME?,seams
CompID901160,SEC,International Conference on ICT Systems Security and Privacy Protection,SEC,IFIP TC 11 International Conference on ICT Systems Security and Privacy Protection (IFIP SEC)|International Conference on ICT Systems Security and Privacy Protection,,Recommended,Qualis 2017-2020|SBC CE-2024,,,pMNODcGxo4cJ.2024,sec
CompID901161,SeCoGis,International Workshop on Semantic and Conceptual Issues in Geographic Information Systems,SeCoGIS,Workshop on Semantic and Conceptual Issues in Geographic Information Systems,,Top20,Qualis 2017-2020|SBC CE-2024,,,,
CompID901162,SECON,"IEEE International Conference on Sensing, Communication and Networking",SECON,"IEEE International Conference on Sensing, Communication and Networking",,Recommended,Qualis 2017-2020|SBC CE-2024,,,Vhi1mcaJdXEJ.2023,secon
CompID901163,SECRYPT,International Conference on Security and Cryptography,SECRYPT,International Conference on Security and Cryptography,,Recommended,Qualis 2017-2020|SBC CE-2024,,,xSWUNlszhlkJ.2024,secrypt
CompID901164,SEFM,International Conference on Software Engineering and Formal Methods,SEFM,Software Engineering and Formal Methods,,Top10,Qualis 2017-2020|SBC CE-2024,,,8ADvAx1bYPYJ.2019,
CompID901165,SEGAH,International Conference on Serious Games and Applications for Health,SeGAH,IEEE International Conference on Serious Games and Applications for Health,,Top10,Qualis 2017-2020|SBC CE-2024,,,,
CompID901166,SEKE,International Conference on Software Engineering and Knowledge Engineering,SEKE,International Conference on Software Engineering and Knowledge Engineering|International Conference on Software Engineering and Knowledge Engineering (SEKE),,Recommended,Qualis 2017-2020|SBC CE-2024,,,JQUkUFehKJAJ.2024,seke
CompID901167,SEMEVAL,International Workshop on Semantic Evaluation,SEMEVAL,International Workshop on Semantic Evaluation,,Top20,Qualis 2017-2020|SBC CE-2024,,,nnrJuCTuhnwJ.2024,semeval
CompID901168,SEMISH,Seminário Integrado de Software e Hardware,SEMISH,Seminário Integrado de Software e Hardware,,Recommended,Qualis 2017-2020|SBC CE-2024,,,wGjmHjjfBacJ.2024,
CompID901169,SENSORNETS,International Conference on Sensor Networks,SENSORNETS,International Conference on Sensor Networks,,Recommended,Qualis 2017-2020|SBC CE-2024,,,xdfwLOgmtocJ.2024,sensornets
CompID901170,SenSys,ACM Conference on Embedded Network Sensor Systems,SenSys,ACM Conference on Embedded Network Sensor Systems,,Top20,Qualis 2017-2020|SBC CE-2024,,,LThmRgAPtwoJ.2023,sensys
CompID901171,SEPLN,CONFERENCE OF THE SPANISH SOCIETY FOR NATURAL LANGUAGE PROCESSING,,,,,Qualis 2017-2020,,,,
CompID901172,SERA,"Software Engineering Research, Management and Applications",,,,,Qualis 2017-2020,,,,
CompID901173,SERIAL,Workshop on Scalable and Resilient Infrastructures for Distributed Ledgers,,,,,Qualis 2017-2020,,,,
CompID901174,SERP4IoT,International Workshop on Software Engineering Research & Practices for the Internet of Things,,,,,Qualis 2017-2020,,,,
CompID901175,SERVICES,IEEE World Congress on Services,,,,,Qualis 2017-2020,,,,
CompID901176,SESoS,International Workshop on Software Engineering for Systems-of-Systems,SESoS,International Workshop on Software Engineering for Systems-of-Systems|International Workshop on Software Engineering for Systems-of-Systems and Software Ecosystems,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,sessos
CompID901177,SeWeBMeDA,Workshop on Semantic Web Solutions for Large-Scale Biomedical,,,,,Qualis 2017-2020,,,,
CompID901178,SGP,Eurographics Symposium on Geometry Processing,,,,,Qualis 2017-2020,,,,
CompID901179,SIBGRAPI,"Conference on Graphics, Patterns and Images",SIBGRAPI,"Conference on Graphics, Patterns and Images|SIBGRAPI Conference on Graphics, Patterns and Images",,Top10,Qualis 2017-2020|SBC CE-2024,,,sPLlun2OWTwJ.2024,sibgrapi
CompID901180,SIES,International Symposium on Industrial Embedded Systems,SIES,International Symposium on Industrial Embedded Systems,,Recommended,Qualis 2017-2020|SBC CE-2024,,,DCw_w5dKpBoJ.2020,sies
CompID901181,SIGCOMM,ACM SIGCOMM Conference,SIGCOMM,ACM SIGCOMM Conference,,Top10,Qualis 2017-2020|SBC CE-2024,,,xd8jQKOw5ikJ.2023,sigcomm
CompID901182,SIGCSE,ACM Technical Symposium on Computer Science Education,SIGCSE,ACM Technical Symposium on Computer Science Education|Technical Symposium on Computer Science Education,,Top10,Qualis 2017-2020|SBC CE-2024,,,rrlriATuz7wJ.2024,sigcse
CompID901183,SIGDIAL,Annual Meeting of the Special Interest Group on Discourse and Dialogue,SIGDIAL,Annual Meeting of the Special Interest Group on Discourse and Dialogue,,Recommended,Qualis 2017-2020|SBC CE-2024,,,9-0ktENZUpkJ.2024,sigdial
CompID901184,SIGDOC,ACM International Conference on Design of Communication,SIGDOC,ACM International Conference on Design of Communication,,Recommended,Qualis 2017-2020|SBC CE-2024,,,Z4k3y0OWHUwJ.2024,sigdoc
CompID901185,SIGGRAPH,International Conference and Exibition on Computer Graphics and Interactive Techniques,SIGGRAPH,ACM International Conference on Computer Graphics and Interactive Techniques|Proceedings of the ACM on Computer Graphics and Interactive Techniques,,Top10,Qualis 2017-2020|SBC CE-2024,,,,siggraph
CompID901186,SIGGRAPH Asia,ACM International Conference On Computer Graphics & Interactive Techniques / Asia,SIGGRAPH Asia,Proceedings of the ACM on Computer Graphics and Interactive Techniques - Asia,,Top10,Qualis 2017-2020|SBC CE-2024,,,dXZdebXoOt0J.2024,
CompID901187,SIGIR,International ACM SIGIR Conference on Research and Development in Information Retrieval,SIGIR,ACM SIGIR Conference on Research and Development in Information Retrieval|International ACM SIGIR Conference on Research and Development in Information Retrieval,,Recommended,Qualis 2017-2020|SBC CE-2024,,,Gf4FWVmkfbwJ.2024,sigir
CompID901188,SIGIReCom,SIGIR Workshop on eCommerce,,,,,Qualis 2017-2020,,,,
CompID901189,SIGKDD,ACM International Conference on Knowledge Discovery and Data Mining,SIGKDD,ACM International Conference on Knowledge Discovery and Data Mining,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,kdd
CompID901190,SIGMOD,ACM Conference on Management of Data,SIGMOD,ACM International Conference on Management of Data,,Top10,Qualis 2017-2020|SBC CE-2024,,,,sigmod
CompID901191,SIGSE,ACM Technical Symposium on Computer Science Education,,,,,Qualis 2017-2020,,,,
CompID901192,SIGSPATIAL,ACM SIGSPATIAL International Conference on Advances in Geographic Information Systems,SIGSPATIAL,ACM SIGSPATIAL International Conference on Advances in Geographic Information Systems|International Conference on Advances in Geographic Information Systems,,Top10,Qualis 2017-2020|SBC CE-2024,,,OOX3mKRBpYMJ.2024,gis
CompID901193,SII,IEEE/SICE International Symposium on System Integration,SII,IEEE/SICE International Symposium on System Integration,,Recommended,Qualis 2017-2020|SBC CE-2024,,,fNsEtErxZiIJ.2020,
CompID901194,SIIE,Simpósio Internacional de Informática Educatica,,,,,Qualis 2017-2020,,,,
CompID901195,SIMBig,Annual International Symposium on Information Management and Big Data,SIMBig,Annual International Symposium on Information Management and Big Data,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,simbig
CompID901196,SIMPAR,"IEEE International Conference on Simulation, Modeling, and Programming for Autonomous Robots",SIMPAR,"IEEE International Conference on Simulation, Modeling, and Programming for Autonomous Robots",,Recommended,Qualis 2017-2020|SBC CE-2024,,,,
CompID901197,SIMPDA,International Sysmposium on Data-Driven Process Discovery and Analysis,,,,,Qualis 2017-2020,,,,
CompID901198,SIMULTECH,"International Conference on Simulation and Modeling Methodologies, Technologies and Applications",,,,,Qualis 2017-2020,,,,
CompID901199,SIoT,International Workshop on Secure Internet of Things,,,,,Qualis 2017-2020,,,,
CompID901200,SISAP,nternational Conference on Similarity Search and Applications,SISAP,International Conference on Similarity Search and Applications|Similarity Search and Applications,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,sisap
CompID901201,SLATE,"Symposium on Languages, Applications and Technologies",,,,,Qualis 2017-2020,,,,
CompID901202,SLE,ACM SIGPLAN International Conference on Software Language Engineering,SLE,ACM SIGPLAN International Conference on Software Language Engineering,,Top20,Qualis 2017-2020|SBC CE-2024,,,gvR2lhvj3awJ.2023,sle
CompID901203,SLERD,Conference on Smart Learning Ecosystems and Regional Development,,,,,Qualis 2017-2020,,,,
CompID901204,SMARTCOMP,International Conference on Smart Computing,,,,,Qualis 2017-2020,,,,
CompID901205,SMARTGREENS,International Conference on Smart Grids and Green ICT Systems,,,,,Qualis 2017-2020,,,,
CompID901206,SMARTGRIDCOMM,IEEE International Conference on Smart Grid Communications,SmartGridComm,IEEE International Conference on Smart Grid Communications,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,
CompID901207,SMC,"IEEE International Conference on Systems, Man and Cybernetics",SMC,"IEEE International Conference on Systems Man and Cybernetics|IEEE International Conference on Systems, Man and Cybernetics|IEEE International Conference on Systems, Man, and Cybernetics|Sound and Music Computing Conference",,Top10,Qualis 2017-2020|SBC CE-2024,,,qJlcVei6YeoJ.2024,smc
CompID901208,SMusC,Sound and Music Computing Conference,,,,,Qualis 2017-2020,,,,
CompID901209,SNAA,Workshop on Social Network Analysis in Applications,SNAA,Workshop on Social Network Analysis in Applications,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,
CompID901210,SOCA,IEEE Conference on Service-Oriented Computing and Applications,,,,,Qualis 2017-2020,,,,
CompID901211,SOCC,IEEE International System-on-Chip Conference,SOCC|SoCC,ACM Symposium on Cloud Computing|IEEE International SOC Conference|IEEE International System-on-Chip Conference,,Recommended,Qualis 2017-2020|SBC CE-2024,,,#NAME?,
CompID901212,SoCG,International Symposium on Computational Geometry,SoCG,International Symposium on Computational Geometry,,Top20,Qualis 2017-2020|SBC CE-2024,,,MGCukPJHrn0J.2024,compgeom
CompID901213,SOCIALCOM,International Conference on Social Computing,SOCIALCOM|SocialCom,IEEE International Conference on Social Computing (SocialCom)|International Conference on Social Computing,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,socialcom
CompID901214,SOCINFO,International Conference on Social Informatics,SOCINFO,International Conference on Social Informatics,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,socinfo
CompID901215,SoCPaR,International Conference on Soft Computing and Pattern Recognition,,,,,Qualis 2017-2020,,,,
CompID901216,SODA,ACM-SIAM Symposium on Discrete Algorithms,SODA,ACM-SIAM Symposium on Discrete Algorithms,ACM-SIAM,Top10,Qualis 2017-2020|SBC CE-2024,,,9lG2cY79sEoJ.2024,soda
CompID901217,SOFSEM,International Conference on Current Trends in Theory and Practice of Computer Science,SOFSEM,International Conference on Current Trends in Theory and Practice of Computer Science,,Top10,Qualis 2017-2020|SBC CE-2024,,,,sofsem
CompID901218,SOFTCOM,"International Conference on Software, Telecommunications and Computer Networks",SoftCOM,"International Conference on Software, Telecommunications and Computer Networks",,Recommended,Qualis 2017-2020|SBC CE-2024,,,,
CompID901219,SOFTENG-IARIA,IARIA International Conference on Advances and Trends in Software Engineering,,,,,Qualis 2017-2020,,,,
CompID901220,SoftStart,International Workshop on Software Engineering for Startups,,,,,Qualis 2017-2020,,,,
CompID901221,SORT,IEEE Workshop on Self-Organizing Real-Time Systems,,,,,Qualis 2017-2020,,,,
CompID901222,SOSE,IEEE International Symposium on Service-Oriented System Engineering,SoSE,IEEE International Conference on Systems of Systems Engineering,,Top10,Qualis 2017-2020|SBC CE-2024,,,,
CompID901223,SoSEC,IEEE Annual System of Systems Engineering Conference,,,,,Qualis 2017-2020,,,,
CompID901224,SOSP,ACM Symposium on Operating Systems Principles,SOSP,ACM Symposium on Operating Systems Principles,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,sosp
CompID901225,SOSR,Symposium on Software Defined Networking Research,SOSR,Symposium on Software Defined Networking Research,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,sosr
CompID901226,SOUPS,Symposium On Usable Privacy and Security,SOUPS,Symposium On Usable Privacy and Security,,Top20,Qualis 2017-2020|SBC CE-2024,,,d6VxAyLWqWgJ.2024,soups
CompID901227,SoWeMi,International Workshop on Mining the Social Web,SoWeMi,International Workshop on Mining the Social Web,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,
CompID901228,SPAA,ACM Symposium on Parallelism in Algorithms and Architectures,SPAA,ACM Symposium on Parallelism in Algorithms and Architectures,,Top20,Qualis 2017-2020|SBC CE-2024,,,siTGI384Pw4J.2023,spaa
CompID901229,SpaCCS,"International Conference on Security, Privacy and Anonymity in Computation, Communication and Storage",,,,,Qualis 2017-2020,,,,
CompID901230,SPACE,"International Conference on Security, Privacy, and Applied Cryptography Engineering",,,,,Qualis 2017-2020,,,,
CompID901231,SpatialBigData,Spatial Big Data and Machine Learning in GIScience,SpatialBigData,Spatial Big Data and Machine Learning in GIScience,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,
CompID901232,SpatialGems,ACM SIGSPATIAL International Workshop on Spatial Gems,,,,,Qualis 2017-2020,,,,
CompID901233,SPIRE,International Symposium on String Processing and Information Retrieval,SPIRE,International Symposium on String Processing and Information Retrieval,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,spire
CompID901234,SPLASH,"ACM SIGPLAN Conference on Systems, Programming, Languages, and Applications: Software for Humanity",,,,,Qualis 2017-2020,,,,
CompID901235,SPLC,International Software Product Line Conference,SPLC,International Software Product Line Conference,,Recommended,Qualis 2017-2020|SBC CE-2024,,,d7uBCzQUspcJ.2024,splc
CompID901236,SPM,"International Conference on Signal, Image Processing and Multimedia",,,,,Qualis 2017-2020,,,,
CompID901237,SpringSim,Spring Simulation Conference,,,,,Qualis 2017-2020,,,,
CompID901238,SRDS,IEEE Symposium on Reliable Distributed Systems,SRDS,IEEE Symposium on Reliable Distributed Systems|Symposium on Reliable Distributed Systems,,Top10,Qualis 2017-2020|SBC CE-2024,,,f5ybybsCQdkJ.2024,srds
CompID901239,SSBSE,International Symposium on Search Based Software Engineering,SSBSE,International Symposium on Search Based Software Engineering,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,ssbse
CompID901240,SSCC,International Symposium on Security in Computing and Communications,SSCC,International Symposium on Security in Computing and Communications,,Recommended,Qualis 2017-2020|SBC CE-2024,,,pGU5_1oxcy0J.2023,sscc
CompID901241,SSCI,IEEE Symposium Series on Computational Intelligence,SSCI,IEEE Symposium Series on Computational Intelligence,,Recommended,Qualis 2017-2020|SBC CE-2024,,,c3DqEnruQwEJ.2024,ssci
CompID901242,SSDBM,International Conference on Scientific and Statistical Database Management,SSDBM,International Conference on Scientific and Statistical Database Management,,Top10,Qualis 2017-2020|SBC CE-2024,,,w_KC2fvJJQEJ.2024,ssdbm
CompID901243,SSIAI,Southwest Symposium on Image Analysis and Interpretation,,,,,Qualis 2017-2020,,,,
CompID901244,SSPR,International Workshop on Structural and Syntactic Pattern Recognition,,,,,Qualis 2017-2020,,,,
CompID901245,SSRR,"International Symposium on Safety, Security and Rescue Robotics",SSRR,"International Symposium on Safety, Security and Rescue Robotics",,Top20,Qualis 2017-2020|SBC CE-2024,,,in-bLtIuMBYJ.2020,
CompID901246,SSTD,International Symposium on Spatial and Temporal Databases,SSTD,International Symposium on Spatial and Temporal Databases,,Top20,Qualis 2017-2020|SBC CE-2024,,,,ssd
CompID901247,STACS,Symposium on Theoretical Aspects of Computer Science,STACS,Symposium on Theoretical Aspects of Computer Science,,Top10,Qualis 2017-2020|SBC CE-2024,,,BmGC50v8VqkJ.2024,stacs
CompID901248,STIL,Brazilian Symposium in Information and Human Language Technology,STIL,Brazilian Symposium in Information and Human Language Technology|Simpósio Brasileiro de Tecnologia da Informação e da Linguagem Humana,,Top10,Qualis 2017-2020|SBC CE-2024,,,,stil
CompID901249,STOC,ACM Symposium on Theory of Computing,STOC,ACM Symposium on Theory of Computing,ACM,Top10,Qualis 2017-2020|SBC CE-2024,,,t-147h7Cn5cJ.2024,stoc
CompID901250,SUGARLOAFPLOP,Latin American Conference on Pattern Languages of Programs,,,,,Qualis 2017-2020,,,,
CompID901251,SUI,Symposium on Spatial User Interaction,SUI,Symposium on Spatial User Interaction,,Top10,Qualis 2017-2020|SBC CE-2024,,,pUIVy52VbeEJ.2024,sui
CompID901252,SUM,International Conference on Scalable Uncertainty Management,,,,,Qualis 2017-2020,,,,
CompID901253,SustainIT,Conference on Sustainable Internet and ICT for Sustainability,SustainIT,Conference on Sustainable Internet and ICT for Sustainability,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,ifip6-3
CompID901254,SVR,Symposium on Virtual and Augmented Reality,SVR,SBC Symposium on Virtual and Augmented Reality |Symposium on Virtual and Augmented Reality,,Top10,Qualis 2017-2020|SBC CE-2024,,,Y15SCgN8Um8J.2024,
CompID901255,SWAT,Scandinavian Workshop on Algorithm Theory,SWAT,Scandinavian Workshop on Algorithm Theory,,Recommended,Qualis 2017-2020|SBC CE-2024,,,IyEy51GZdIUJ.2023,swat
CompID901256,SWQD,Conference Software Quality Days,SWQD,Conference Software Quality Days,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,swqd
CompID901257,SYSCON,IEEE International Systems Conference,,,,,Qualis 2017-2020,,,,
CompID901258,SYSTOL,Conference on Control and Fault-Tolerant Systems,SYSTOL,Conference on Control and Fault-Tolerant Systems,,Top20,Qualis 2017-2020|SBC CE-2024,,,y8-AwXJ0Me0J.2024,systol
CompID901259,TABLEAUX,International Conference on Automated Reasoning with Analytic Tableaux and Related Methods,TABLEAUX,International Conference on Automated Reasoning with Analytic Tableaux and Related Methods,,Top10,Qualis 2017-2020|SBC CE-2024,,,,tableaux
CompID901260,TAC,Text Analysis Conference,TAC,Text Analysis Conference,,Top20,Qualis 2017-2020|SBC CE-2024,,,,tac
CompID901261,TACAS,International Conference on Tools and Algorithms for the Construction and Analysis of Systems,TACAS,International Conference on Tools and Algorithms for the Construction and Analysis of Systems,,Top10,Qualis 2017-2020|SBC CE-2024,,,_zC9HnSttFIJ.2019,
CompID901262,TAPAS,Workshop on Tools for Automatic Program Analysis,,,,,Qualis 2017-2020,,,,
CompID901263,TAROS,Conference Towards Autonomous Robotics Systems,TAROS,Towards Autonomous Robotics Systems,,Recommended,Qualis 2017-2020|SBC CE-2024,,,3_Q6Rsb1TloJ.2020,
CompID901264,TASE,Theoretical Aspects of Software Engineering,TASE,Theoretical Aspects of Software Engineering,,Top20,Qualis 2017-2020|SBC CE-2024,,,WZLpmXhRGDcJ.2019,
CompID901265,TCC,Theory of Cryptography,TCC,Theory of Cryptography,,Top20,Qualis 2017-2020|SBC CE-2024,,,JP81m6yJpiEJ.2024,tcc
CompID901266,TechDebt,International Conference on Technical Debt,TechDebt,International Conference on Technical Debt,,Top20,Qualis 2017-2020|SBC CE-2024,,,,icse
CompID901267,TEEM,Technological Ecosystems for Enhancing Multiculturality,,,,,Qualis 2017-2020,,,,
CompID901268,TEI,"International Conference on Tangible, Embedded and Embodied Interaction",TEI,"ACM International Conference on Tangible, Embedded and Embodied Interactions|International Conference on Tangible, Embedded and Embodied Interaction|International Conference on Tangible, Embedded, and Embodied Interaction",,Top20,Qualis 2017-2020|SBC CE-2024,,,,
CompID901269,TextGraphs,Workshop on Graph-based Methods for Natural Language Processing,,,,,Qualis 2017-2020,,,,
CompID901270,TIMBRE,Interdisciplinary Workshop on Timbre,TIMBRE,Interdisciplinary Workshop on Timbre,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,
CompID901271,TISE,Congreso Internacional de Informática Educativa,TISE,Congreso Internacional de Informática Educativa,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,
CompID901272,TPDL,International Conference on Theory and Practice of Digital Libraries,,,,,Qualis 2017-2020,,,,
CompID901273,TREC,Text Retrieval Conference,TREC,Text Retrieval Conference,,Recommended,Qualis 2017-2020|SBC CE-2024,,,NVceRfB9aaoJ.2024,trec
CompID901274,TRUST,International Workshop on Trust in Agent societies,,,,,Qualis 2017-2020,,,,
CompID901275,TRUSTCOM,"International Conference on Trust, Security and Privacy in Computing and Communications",TrustCom,"IEEE International Conference on Trust, Security and Privacy in Computing and Communications|International Conference on Trust, Security and Privacy in Computing and Communications",,Top20,Qualis 2017-2020|SBC CE-2024,,,,
CompID901276,TSD,"International Conference on Text, Speech and Dialogue",TSD,"International Conference on Text, Speech and Dialog",,Top20,Qualis 2017-2020|SBC CE-2024,,,wfD8vcltKiQJ.2024,tsd
CompID901277,TVX,ACM International Conference on Interactive Experiences for TV and Online Video,TVX,ACM International Conference on Interactive Experiences for TV and Online Video,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,tvx
CompID901278,UAI,Conference on Uncertainty in Artificial Intelligence,UAI,Conference on Uncertainty in Artificial Intelligence,,Top10,Qualis 2017-2020|SBC CE-2024,,,xLfkTVI4LkMJ.2024,atal
CompID901279,UBICOMM-IARIA,"IARIA International Conference on Mobile Ubiquitous Computing, Systems, Services and Technologies",,,,,Qualis 2017-2020,,,,
CompID901280,UbiComp,ACM International Joint Conference on Pervasive and Ubiquitous Computing,UbiComp|Ubicomp,ACM Conference on Pervasive and Ubiquitous Computing|ACM International Joint Conference on Pervasive and Ubiquitous Computing|Pervasive and Ubiquitous Computing,,Top20,Qualis 2017-2020|SBC CE-2024,,,K6EHRjh8bWIJ.2024,huc
CompID901281,UBIMUS,Workshop de Música Ubíqua,UBIMUS,Workshop de Música Ubíqua,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,
CompID901282,UCAMI,International Conference on Ubiquitous Computing and Ambient Intelligence,,,,,Qualis 2017-2020,,,,
CompID901283,UCC,IEEE/ACM International Conference on Utility and Cloud Computing,UCC,IEEE/ACM International Conference on Utility and Cloud Computing,,Recommended,Qualis 2017-2020|SBC CE-2024,,,gCzn4TRHFGQJ.2023,ucc
CompID901284,UIC,IEEE International Conference on Ubiquitous Intelligence and Computing,,,,,Qualis 2017-2020,,,,
CompID901285,UIST,ACM User Interface Software Technology Symposium,UIST,ACM Symposium on User Interface Software and Technology,,Top10,Qualis 2017-2020|SBC CE-2024,,,vl9z3BzoXrgJ.2024,uist
CompID901286,UKSIM,International Conference on Computer Modelling and Simulation,,,,,Qualis 2017-2020,,,,
CompID901287,UMAP,"International Conference on User Modeling, Adaptation and Personalization",UMAP,"ACM Conference on User Modeling, Adaptation and Personalization|International Conference on User Modeling (UM)|International Conference on User Modeling, Adaptation and Personalization|International Conference on User Modeling, Adaptation and Personalization (UMAP)|User Modeling, Adaptation and Personalization Conference|User Modeling, Adaptation, and Personalization",,Recommended,Qualis 2017-2020|SBC CE-2024,,,jtXTIwcBWV8J.2023,um
CompID901288,UNET,International Symposium on Ubiquitous Networking,,,,,Qualis 2017-2020,,,,
CompID901289,UNIF,International Workshop on Unification,,,,,Qualis 2017-2020,,,,
CompID901290,UR,International Conference on Ubiquitous Robots and Ambient Intelligence,UR,International Conference on Ubiquitous Robots and Ambient Intelligence,,Recommended,Qualis 2017-2020|SBC CE-2024,,,cTek1BiAOX4J.2020,
CompID901291,USENIX Security,USENIX Security Symposium,USENIX Security,USENIX Security Symposium,,Top10,Qualis 2017-2020|SBC CE-2024,,,HSHJIaLyN9IJ.2024,uss
CompID901292,USIHC,Congresso Internacional de Ergonomia e Usabilidade de Interfaces Humano Computador,USIHC,Congresso Internacional de Ergonomia e Usabilidade de Interfaces Humano Computador,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,
CompID901293,UTP,International Symposium on Unifying Theories of Programming,,,,,Qualis 2017-2020,,,,
CompID901294,VALUETOOLS,EAI International Conference on Performance Evaluation Methodologies and Tools,,,,,Qualis 2017-2020,,,,
CompID901295,VAMOS,International Workshop on Variability Modelling of Software-intensive Systems,VaMoS,International Workshop on Variability Modelling of Software-intensive Systems,,Top20,Qualis 2017-2020|SBC CE-2024,,,,
CompID901296,VarDial,"Workshop on NLP for Similar Languages, Varieties and Dialects",,,,,Qualis 2017-2020,,,,
CompID901298,VCIP,IEEE International Conference on Visual Communications and Image Processing,,,,,Qualis 2017-2020,,,,
CompID901299,VECIMS/CIVEMSA,IEEE International Conference on Virtual Environments Human-Computer Interfaces and Measurement Systems,VECIMS/CIVEMSA,IEEE International Conference on Virtual Environments Human-Computer Interfaces and Measurement Systems,,Recommended,Qualis 2017-2020|SBC CE-2024,,,SE0J8GWI_bcJ.2024,vecims
CompID901300,VECPAR,International Meeting on High Performance Computing for Computational Science,,,,,Qualis 2017-2020,,,,
CompID901301,VEE,International Conference on Virtual Execution Environments,VEE,International Conference on Virtual Execution Environments,,Top20,Qualis 2017-2020|SBC CE-2024,,,,vee
CompID901302,VEM,"Workshop on Software Visualization, Evolution and Maintenance",VEM,"Workshop on Software Visualization, Evolution and Maintenance",,Top20,Qualis 2017-2020|SBC CE-2024,,,,vem
CompID901303,Videojogos,Conference on Videogame Sciences and Arts,Videojogos,International Conference on Videogame Sciences and Arts,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,
CompID901304,VISAPP,International Conference on Computer Vision Theory and Applications,VISAPP,International Conference on Computer Vision Theory and Applications,,Top20,Qualis 2017-2020|SBC CE-2024,,,ljGmmUmHfUwJ.2024,
CompID901305,VISIGRAPP,"Conference on Computer Vision, Imaging and Computer Graphics Theory and Applications",,,,,Qualis 2017-2020,,,,
CompID901306,VISSOFT,IEEE Working Conference on Software Visualization,VISSOFT,IEEE Working Conference on Software Visualization,,Recommended,Qualis 2017-2020|SBC CE-2024,,,,vissoft
CompID901307,VLDB,International Conference on Very Large Data Bases,VLDB,International Conference on Very Large Data Bases,,Top10,Qualis 2017-2020|SBC CE-2024,,,,
CompID901308,VLHCC,IEEE Symposium on Visual Languages and Human-Centric Computing,VLHCC,IEEE Symposium on Visual Languages and Human-Centric Computing,,Recommended,Qualis 2017-2020|SBC CE-2024,,,PDH_h8gpFWsJ.2024,vl
CompID901309,VLSI,International Conference on Very Large Scale Integration,,,,,Qualis 2017-2020,,,,
CompID901310,VLSI-DAT,"International Symposium on VLSI Design, Automation and Test",VLSI-DAT,"International Symposium on VLSI Design, Automation and Test",,Recommended,Qualis 2017-2020|SBC CE-2024,,,SOMKtO20fWEJ.2024,vlsi-dat
CompID901311,VLSI-SOC,IEEE/IFIP International Conference on VLSI and System-on-Chip,VLSI-SOC,IEEE/IFIP International Conference on VLSI and System-on-Chip|IEEE/IFIP International Conference on VLSI and System-on-Chip ,,Top10,Qualis 2017-2020|SBC CE-2024,,,0lu0mPyqVXAJ.2024,vlsi
